timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD
1707740675,624817109.40124291700223214355,913630749.041226766327078424084839,913630749.041226766327078424084839
1707841475,663516499.1967436937980884301805,973211037.9008397093401243054533371,973211037.9008397093401243054533371
1707939719,674222185.94333877391646413749078,978054734.9572252870679803836105858,978054734.9572252870679803836105858
1707994247,719612133.170477910851093430132,1043289243.916103710060442067243721,1043289243.916103710060442067243721
1708111151,733977914.8397846681880004310967462,1060124261.734858571933333538656964,1060124261.734858571933333538656964
1708211951,709300383.0754048624186986825882,1033316967.569507243685003606717993,1033316967.569507243685003606717993
1708250087,724091196.5565188324453859301543119,1043908898.791277097342269768930154,1043908898.791277097342269768930154
1708343255,742929277.5911374029586468989134128,1076255808.648833567346556342578562,1076255808.648833567346556342578562
1708454159,746223705.6492529919898909087822,1080768494.387629031959503449138219,1080768494.387629031959503449138219
1708531211,743667080.69325751116531334764,1079022296.035158633893776966891034,1079022296.035158633893776966891034
1708606283,753555622.70246151307577521422,1084941004.539971234266680735939322,1084941004.539971234266680735939322
1708728335,759237324.4494512469088005211220975,1100032468.595767480667346760976075,1100032468.595767480667346760976075
1708758659,716555786.9378722923642847160146,1051214237.583126804265960642045663,1051214237.583126804265960642045663
1708855139,736710992.456348379656210085,1085740955.405154128955056243395661,1085740955.405154128955056243395661
1708976675,743747867.48366285395502107884,1105303825.902288133451944117051217,1105303825.902288133451944117051217
1709029547,776981129.98524193768065493561607,1138242910.515753375730818549614966,1138242910.515753375730818549614966
1709114159,774127446.8878346407008387092296,1142287136.741831749640059555827014,1142287136.741831749640059555827014
1709174699,824492313.776069580756367558,1227322826.639713723113081305798621,1227322826.639713723113081305798621
1709314931,808519468.6139050216607781143514055,1204144382.839858979468090855751614,1204144382.839858979468090855751614
1709450627,813564942.75914537893684733152,1211774567.511525571218540071584408,1211774567.511525571218540071584408
1709625143,882790211.98934933176025167661757,1313760323.677571892888280174863805,1313760323.677571892888280174863805
1709898335,925745868.2514922738140426036495356,1378468755.278025958356171176148491,1378468755.278025958356171176148491
1710098099,924707654.8066581129185701075081839,1377487267.745173349318758715228944,1377487267.745173349318758715228944
1710143099,940575617.9944234487044332894,1400268580.886206990321436802321981,1400268580.886206990321436802321981
1710506291,515924878.265678728940997467815056,925182958.0375130043701147400549485,925182958.0375130043701147400549485
1710590735,521849144.11659481943702916282,938607466.6920404055435651912456204,938607466.6920404055435651912456204
1710676091,500485433.37933947205039296766788,895595809.7202135028400127717477067,895595809.7202135028400127717477067
1710841187,457527294.2520833235806878328618828,817935683.6304247954298613659211302,817935683.6304247954298613659211302
1710970955,487150258.6877314718263823962909931,865692944.6238000144335683025746686,865692944.6238000144335683025746686
1711064975,497682359.2603730504677311230737805,875939886.8415123221793811321425979,875939886.8415123221793811321425979
1711151903,486789875.9021503018263567985431214,847617745.4957591261183595336237937,847617745.4957591261183595336237937
1711191695,470483931.1641340077185096988,820969430.6598966196314975393417814,820969430.6598966196314975393417814
1711308335,484994663.2685019380952320232,834747820.7766046509197103661979413,834747820.7766046509197103661979413
1711388135,528065114.22478332501044130701415,908312251.0545718134106573950217817,908312251.0545718134106573950217817
